[START][2025-08-26 20:59:13] LSP logging initiated
[WARN][2025-08-26 20:59:13] ...lsp/handlers.lua:564	"[certificates] Failed to read root certificates: Error: No certificate reader available for unsupported platform\n    at ane.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:152:15)\n    at ene.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:46:40)\n    at /data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:62\n    at Array.map (<anonymous>)\n    at tne.getAllRootCAs (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificateReaders.ts:69:51)\n    at LG.createSecureContext (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:47:53)\n    at LG.applyToRequestOptions (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/certificates.ts:64:30)\n    at WI.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/network/helix.ts:91:44)\n    at pW.fetch (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/agent/src/network/delegatingFetcher.ts:108:36)\n    at Qb.fetchExperiments (/data/data/com.termux/files/home/.local/share/nvim/lazy/copilot.vim/lib/src/experiments/fetchExperiments.ts:91:34)"
[ERROR][2025-08-29 16:13:37] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7ca721eee8. Info: ruff is not executable"
[ERROR][2025-08-29 16:13:37] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7ca7222318. Info: ty is not executable"
[START][2025-08-29 17:52:04] LSP logging initiated
[ERROR][2025-08-29 17:52:04] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7e27394d78. Info: ruff is not executable"
[ERROR][2025-08-29 17:52:04] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7e27399390. Info: ty is not executable"
[ERROR][2025-08-29 19:02:46] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7e27394d78. Info: ruff is not executable"
[ERROR][2025-08-29 19:02:46] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7e27399390. Info: ty is not executable"
[START][2025-08-30 02:04:50] LSP logging initiated
[ERROR][2025-08-30 02:04:50] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7293a1d260. Info: ruff is not executable"
[ERROR][2025-08-30 02:04:50] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x720db7c288. Info: ty is not executable"
[ERROR][2025-08-30 02:05:11] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x7293a1d260. Info: ruff is not executable"
[ERROR][2025-08-30 02:05:11] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x720db7c288. Info: ty is not executable"
[START][2025-08-30 02:06:14] LSP logging initiated
[ERROR][2025-08-30 02:06:14] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716816d118. Info: ruff is not executable"
[ERROR][2025-08-30 02:06:14] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716d47ee70. Info: ty is not executable"
[ERROR][2025-08-30 02:15:11] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716816d118. Info: ruff is not executable"
[ERROR][2025-08-30 02:15:11] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716d47ee70. Info: ty is not executable"
[ERROR][2025-08-30 02:15:43] .../lua/vim/lsp.lua:496	"cannot start ruff due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716816d118. Info: ruff is not executable"
[ERROR][2025-08-30 02:15:43] .../lua/vim/lsp.lua:496	"cannot start ty due to config error: .../com.termux/files/usr/share/nvim/runtime/lua/vim/lsp.lua:485: cmd: expected expected function or table with executable command, got table: 0x716d47ee70. Info: ty is not executable"
